filename	read_id	run_id	channel	start_time	duration	num_events	template_start	num_events_template	template_duration	num_called_template	sequence_length_template	mean_qscore_template	strand_score_template	barcode_arrangement	barcode_score	barcode_full_arrangement	front_score	rear_score	front_begin_index	front_foundseq_length	rear_end_index	rear_foundseq_length	kit	variant
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch206_read11_strand.fast5	106b221f-56da-4e9d-95e8-93706b71cca6	c84e1b3b351694f5ea8585eb5e8d11e136f15159	206	19.74775	2.5525	1938	0.09875	1938	2.45375	1938	1164	11.574	-0.001	barcode04	86.88135528564453	BC04_var1	86.88135528564453	48.400001525878906	30	56	0	45	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch205_read69_strand.fast5	19865374-1813-432a-a381-bd1865759bbc	c84e1b3b351694f5ea8585eb5e8d11e136f15159	205	64.1225	1.0645	803	0.07075	803	0.99375	803	526	10.143	-0.0012	unclassified	56.25640869140625	NB06_var2	22.9777774810791	56.25640869140625	47	29	109	36	NB	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch205_read107_strand.fast5	216477a2-0157-4df2-a952-334f36d10275	c84e1b3b351694f5ea8585eb5e8d11e136f15159	205	95.80075	2.94225	2139	0.319	2139	2.62325	2139	738	8.109	-0.0022	unclassified	54.93333435058594	BC02_var2	54.93333435058594	15.084745407104492	36	56	3	45	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch205_read33_strand.fast5	2170f6fd-87d3-44ac-846b-84ae7b4e0167	c84e1b3b351694f5ea8585eb5e8d11e136f15159	205	25.25475	1.56525	1255	0.039	1255	1.52625	1255	801	9.605	-0.0026	barcode07	62.20000076293945	BC07_var2	62.20000076293945	27.762712478637695	34	57	46	46	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch205_read97_strand.fast5	284f3954-2817-4252-9eef-94befa9c5baa	c84e1b3b351694f5ea8585eb5e8d11e136f15159	205	88.8775	1.6315	1196	0.127	1196	1.5045	1196	768	9.449	-0.0013	barcode02	75.89830780029297	BC02_var2	22.733333587646484	75.89830780029297	65	57	91	56	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch205_read31_strand.fast5	29c56a26-ffb2-42b5-b7e5-8b24cfd1c8d0	c84e1b3b351694f5ea8585eb5e8d11e136f15159	205	20.07075	3.2275	2621	0.04975	2621	3.17775	2621	1633	9.172	-0.001	unclassified	49.13333511352539	BC69_var2	49.13333511352539	13.86440658569336	50	45	0	51	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch207_read47_strand.fast5	2d9a1fbf-3983-4206-8387-125b79e2fc18	c84e1b3b351694f5ea8585eb5e8d11e136f15159	207	34.12725	4.085	3363	0.05025	3363	4.03475	3363	2123	7.713	-0.002	unclassified	34.11320877075195	LWB10_var2	12.716980934143066	34.11320877075195	54	35	109	37	LBW	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch207_read66_strand.fast5	2e1b5296-6a05-4b91-9649-36be5b4561b2	c84e1b3b351694f5ea8585eb5e8d11e136f15159	207	49.89475	1.374	1136	0.0	1136	1.374	1136	592	7.876	-0.002	unclassified	37.74359130859375	NB02_var2	-2.5333333015441895	37.74359130859375	38	47	96	24	NB	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch206_read27_strand.fast5	30cd6af4-dcc2-4da1-8905-7b7d84ea7710	c84e1b3b351694f5ea8585eb5e8d11e136f15159	206	39.76625	1.87875	1444	0.07	1444	1.80875	1444	745	10.794	-0.0024	unclassified	41.56666564941406	BC05_var2	41.56666564941406	16.033897399902344	25	46	4	52	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch206_read23_strand.fast5	37fd23d9-2c7d-4cca-bf80-060351defef3	c84e1b3b351694f5ea8585eb5e8d11e136f15159	206	32.1515	4.302	3428	0.0535	3428	4.2485	3428	2064	11.225	-0.001	barcode02	68.61016845703125	BC02_var2	45.266666412353516	68.61016845703125	0	41	13	57	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch207_read149_strand.fast5	381d2648-5d77-4fb6-9a03-4ae5a5e3c255	c84e1b3b351694f5ea8585eb5e8d11e136f15159	207	91.475	4.149	3380	0.0	3380	4.149	3380	1887	7.373	-0.0013	unclassified	34.93333435058594	NB09_var1	19.128204345703125	34.93333435058594	87	23	74	33	NB	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch205_read47_strand.fast5	47137b58-e8ae-4daf-bb1b-2595def0f508	c84e1b3b351694f5ea8585eb5e8d11e136f15159	205	38.57125	2.2085	1749	0.03725	1749	2.17125	1749	1077	10.035	-0.0009	unclassified	54.099998474121094	BC02_var1	44.54237365722656	54.099998474121094	6	49	0	41	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch207_read29_strand.fast5	4bd022b0-4d20-47cd-ae5d-7cd57062cbd9	c84e1b3b351694f5ea8585eb5e8d11e136f15159	207	15.85025	1.5115	1229	0.0	1229	1.5115	1229	561	7.737	-0.0025	unclassified	32.266666412353516	NB03_var2	32.266666412353516	27.897436141967773	47	32	51	32	NB	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch203_read90_strand.fast5	530b9046-da7c-4e3f-9f65-b91f8d5aa93c	c84e1b3b351694f5ea8585eb5e8d11e136f15159	203	94.1405	1.08475	858	0.01975	858	1.065	858	514	11.221	-0.0012	barcode02	71.33333587646484	BC02_var2	71.33333587646484	63.11864471435547	9	63	22	57	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch207_read49_strand.fast5	605ce196-bf95-4748-9825-2122a9e4fcc6	c84e1b3b351694f5ea8585eb5e8d11e136f15159	207	38.477	2.2775	1696	0.19125	1696	2.08625	1696	1135	7.79	-0.0012	unclassified	35.93220520019531	BC94_var2	23.0	35.93220520019531	15	38	26	37	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch207_read56_strand.fast5	680c6d2a-440b-497d-aa0b-a18120a32382	c84e1b3b351694f5ea8585eb5e8d11e136f15159	207	42.531	4.128	3411	0.0	3411	4.128	3411	1923	7.32	-0.0017	unclassified	35.05882263183594	RAB04_var2	27.058822631835938	35.05882263183594	52	27	26	32	RAB	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch204_read10_strand.fast5	683f0a24-9b5b-4a91-8f73-5944dd73657d	c84e1b3b351694f5ea8585eb5e8d11e136f15159	204	104.92425	1.676	1158	0.24375	1158	1.43225	1158	512	9.647	-0.0011	unclassified	53.76271057128906	BC03_var2	24.5	53.76271057128906	15	56	48	53	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch207_read43_strand.fast5	7ad5d8f0-9368-4b94-8167-14aee0bd0ff3	c84e1b3b351694f5ea8585eb5e8d11e136f15159	207	19.414	2.9375	2400	0.03075	2400	2.90675	2400	1499	7.665	-0.0016	unclassified	36.94117736816406	RAB02_var2	2.941176414489746	36.94117736816406	81	44	8	37	RAB	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch206_read33_strand.fast5	87e56d7f-880e-438f-8127-54497876dcdf	c84e1b3b351694f5ea8585eb5e8d11e136f15159	206	48.06525	1.05025	587	0.30425	587	0.746	587	235	11.621	-0.0011	barcode02	83.17948913574219	NB02_var2	6.488888740539551	83.17948913574219	0	28	97	37	NB	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch206_read41_strand.fast5	891d06c6-a4e2-4a57-9754-27664d176254	c84e1b3b351694f5ea8585eb5e8d11e136f15159	206	54.58425	2.7655	2104	0.1385	2104	2.627	2104	950	11.21	-0.0021	barcode02	77.96610260009766	BC02_var2	25.0	77.96610260009766	51	43	5	59	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch206_read1_strand.fast5	8aa6d866-8548-4f1e-80f2-316e2be5e62d	c84e1b3b351694f5ea8585eb5e8d11e136f15159	206	11.25725	2.35425	1599	0.35825	1599	1.996	1599	846	13.774	-0.0002	barcode03	60.56666564941406	BC03_var1	35.25423812866211	60.56666564941406	0	34	0	48	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch207_read69_strand.fast5	94208553-7d8d-4eec-8af7-d5cf59e36fac	c84e1b3b351694f5ea8585eb5e8d11e136f15159	207	51.32775	1.12125	886	0.08025	886	1.041	886	624	7.931	-0.0029	unclassified	40.74509811401367	RAB08_var2	19.60784339904785	40.74509811401367	1	33	85	34	RAB	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch207_read13_strand.fast5	944884b0-f197-404e-ac36-2b145551d4d9	c84e1b3b351694f5ea8585eb5e8d11e136f15159	207	8.09925	2.08975	1722	0.018	1722	2.07175	1722	992	7.667	-0.0014	unclassified	44.10256576538086	NB12_var2	13.155555725097656	44.10256576538086	34	43	116	26	NB	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch206_read48_strand.fast5	9476caa2-1885-4579-9ec2-6d9a28d310b9	c84e1b3b351694f5ea8585eb5e8d11e136f15159	206	67.2575	15.00125	11920	0.0	11920	15.00125	11920	6877	11.342	-0.001	barcode05	60.54237365722656	BC05_var2	56.66666793823242	60.54237365722656	65	44	0	43	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch205_read83_strand.fast5	9cbc5b7c-eb8b-4846-815a-26428d76e3d9	c84e1b3b351694f5ea8585eb5e8d11e136f15159	205	75.67125	3.96725	2784	0.5275	2784	3.43975	2784	1756	9.62	-0.0012	unclassified	49.79661178588867	BC01_var1	49.79661178588867	19.899999618530273	23	51	0	37	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch206_read15_strand.fast5	9f45f5a0-51a5-4aa3-abab-4d15da0870d0	c84e1b3b351694f5ea8585eb5e8d11e136f15159	206	24.5025	2.907	2049	0.28575	2049	2.62125	2049	318	7.642	-0.0018	barcode03	63.20000076293945	BC03_var2	63.20000076293945	49.559322357177734	3	62	2	49	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch205_read39_strand.fast5	a15f0a1b-9bf1-4a4e-a9f9-6c73a4d7afa2	c84e1b3b351694f5ea8585eb5e8d11e136f15159	205	32.99575	1.708	1192	0.2325	1192	1.4755	1192	749	10.034	-0.002	unclassified	57.220340728759766	BC24_var1	57.220340728759766	24.233333587646484	34	52	1	43	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch206_read25_strand.fast5	a29a0018-194c-44ff-8289-cde51a843bca	c84e1b3b351694f5ea8585eb5e8d11e136f15159	206	37.06525	1.4035	1073	0.073	1073	1.3305	1073	605	12.258	-0.0015	barcode07	81.33333587646484	BC07_var2	81.33333587646484	43.966102600097656	18	59	0	40	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch205_read67_strand.fast5	a36cc806-214d-4b11-a719-9dd04cc02f3d	c84e1b3b351694f5ea8585eb5e8d11e136f15159	205	61.29	1.5155	956	0.3535	956	1.162	956	566	9.272	-0.0038	unclassified	57.59321975708008	BC04_var1	57.59321975708008	36.20000076293945	31	52	0	42	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch204_read12_strand.fast5	abb500fe-d176-4026-a9fe-617ce4d4b653	c84e1b3b351694f5ea8585eb5e8d11e136f15159	204	107.69125	1.46275	1146	0.05025	1146	1.4125	1146	683	10.097	-0.0014	barcode05	60.266666412353516	BC05_var1	32.54237365722656	60.266666412353516	23	63	12	59	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch206_read17_strand.fast5	ae5b15d6-caf6-4a0b-9dba-1ea8bf4c6930	c84e1b3b351694f5ea8585eb5e8d11e136f15159	206	27.5895	1.10475	841	0.04	841	1.06475	841	458	11.947	-0.0007	barcode07	74.13333129882812	BC07_var2	74.13333129882812	56.71186447143555	30	58	14	52	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch203_read92_strand.fast5	b3e5aa07-c87c-47a5-8239-7b885dbbc08d	c84e1b3b351694f5ea8585eb5e8d11e136f15159	203	95.40025	2.42225	1848	0.10275	1848	2.3195	1848	1053	12.197	-0.0003	barcode04	82.50847625732422	BC04_var2	70.23332977294922	82.50847625732422	26	65	15	61	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch207_read106_strand.fast5	b6d591e4-5bd4-472f-b89d-41ecd9fae920	c84e1b3b351694f5ea8585eb5e8d11e136f15159	207	74.58225	2.129	1677	0.06175	1677	2.06725	1677	973	7.716	-0.0019	unclassified	34.98113250732422	LWB04_var1	19.547170639038086	34.98113250732422	127	23	22	42	LBW	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch205_read16_strand.fast5	bbfae44f-4ab2-44e0-a7dd-b9d7f330435d	c84e1b3b351694f5ea8585eb5e8d11e136f15159	205	11.3205	1.14825	809	0.17825	809	0.97	809	521	9.67	-0.0017	unclassified	53.966102600097656	BC03_var2	29.733333587646484	53.966102600097656	24	56	10	53	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch207_read157_strand.fast5	c4e2492a-1cdd-41dc-8f89-abcc58be8d54	c84e1b3b351694f5ea8585eb5e8d11e136f15159	207	104.78925	2.19	1468	0.35525	1468	1.83475	1468	841	12.661	-0.0011	barcode04	69.89830780029297	BC04_var1	69.89830780029297	43.83333206176758	16	55	0	43	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch205_read59_strand.fast5	c6d37163-ee0f-4800-afac-20e91cbf7d43	c84e1b3b351694f5ea8585eb5e8d11e136f15159	205	52.298	3.98225	3024	0.266	3024	3.71625	3024	1884	9.584	-0.0013	unclassified	59.06666564941406	BC04_var1	36.0	59.06666564941406	12	39	11	54	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch207_read147_strand.fast5	c84441fe-cdbd-44c9-99ff-34a5acff4b05	c84e1b3b351694f5ea8585eb5e8d11e136f15159	207	90.297	1.1535	912	0.03175	912	1.12175	912	486	7.653	-0.0014	unclassified	35.80392074584961	RLB02	9.098039627075195	35.80392074584961	80	48	4	28	RLB	n/a
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch206_read13_strand.fast5	c935eccd-4a1a-422a-b20d-eee7a1193fed	c84e1b3b351694f5ea8585eb5e8d11e136f15159	206	22.9535	1.28525	937	0.109	937	1.17625	937	551	12.051	-0.0017	barcode04	90.16949462890625	BC04_var2	82.23332977294922	90.16949462890625	27	59	12	56	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch205_read79_strand.fast5	d1b15799-1e0f-41ee-bf28-8b094b37d31e	c84e1b3b351694f5ea8585eb5e8d11e136f15159	205	71.96375	1.59775	1076	0.25875	1076	1.339	1076	708	10.116	-0.0019	barcode02	78.23728942871094	BC02_var2	52.36666488647461	78.23728942871094	20	57	43	57	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch207_read103_strand.fast5	d4d45c4b-671d-4270-8047-e171f2b45d24	c84e1b3b351694f5ea8585eb5e8d11e136f15159	207	72.0245	2.483	2036	0.0	2036	2.483	2036	1149	7.412	-0.002	unclassified	36.45283126831055	LWB02_var1	20.528301239013672	36.45283126831055	112	38	18	38	LBW	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch207_read138_strand.fast5	d5a1e011-193b-47cc-bd2b-d4e01f20d2c5	c84e1b3b351694f5ea8585eb5e8d11e136f15159	207	86.341	1.69625	1331	0.083	1331	1.61325	1331	804	7.909	-0.0016	unclassified	33.62711715698242	BC48_var1	33.62711715698242	22.700000762939453	57	42	73	38	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch206_read60_strand.fast5	d69f7aa8-f0d4-464e-91c9-e5ec095b2246	c84e1b3b351694f5ea8585eb5e8d11e136f15159	206	91.98025	3.64775	2722	0.17425	2722	3.4735	2722	1556	12.765	-0.0006	barcode05	90.54237365722656	BC05_var2	74.9000015258789	90.54237365722656	25	52	12	58	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch205_read9_strand.fast5	d98b205c-6455-4b3c-9c8a-ba56923f776c	c84e1b3b351694f5ea8585eb5e8d11e136f15159	205	8.479	1.1235	907	0.03725	907	1.08625	907	578	9.574	-0.0007	unclassified	39.17948532104492	NB08_var1	39.17948532104492	18.622222900390625	41	29	103	32	NB	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch205_read55_strand.fast5	ddc024dd-5cee-4b9c-88fa-7a0607360b41	c84e1b3b351694f5ea8585eb5e8d11e136f15159	205	44.62225	6.377	5033	0.15975	5033	6.21725	5033	3263	8.642	-0.0015	unclassified	33.50943374633789	LWB01_var1	33.50943374633789	-5.47169828414917	44	28	82	61	LBW	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch205_read20_strand.fast5	e0d9e939-1f04-4ff4-a990-26d06086c4ba	c84e1b3b351694f5ea8585eb5e8d11e136f15159	205	13.18025	1.347	1024	0.083	1024	1.264	1024	281	8.854	-0.0023	unclassified	38.599998474121094	BC79_var2	38.599998474121094	22.440677642822266	25	36	1	33	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch206_read58_strand.fast5	f8abde8b-a573-4587-acee-8cae7bce7e41	c84e1b3b351694f5ea8585eb5e8d11e136f15159	206	90.11475	1.4065	904	0.2365	904	1.17	904	551	12.466	-0.0015	barcode07	76.67796325683594	BC07_var1	76.67796325683594	45.36666488647461	25	56	0	50	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch209_read67_strand.fast5	098d5f71-de37-41eb-8b28-76e9fdb02ae8	c84e1b3b351694f5ea8585eb5e8d11e136f15159	209	66.2455	1.16475	819	0.10325	819	1.0615	819	429	11.592	-0.0013	barcode04	89.45762634277344	BC04_var1	89.45762634277344	25.33333396911621	21	57	0	39	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch209_read29_strand.fast5	0d7f4f24-b6fb-4f39-81a8-9ec7331458ac	c84e1b3b351694f5ea8585eb5e8d11e136f15159	209	30.1785	1.55875	1242	0.04675	1242	1.512	1242	646	8.266	-0.0021	unclassified	44.599998474121094	BC01_var2	44.599998474121094	6.237287998199463	26	58	22	63	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch20_read5_strand.fast5	0fab48b9-5768-4e95-814a-d71edf603e08	c84e1b3b351694f5ea8585eb5e8d11e136f15159	20	9.717	2.97425	2379	0.02875	2379	2.9455	2379	1448	11.408	-0.0016	barcode01	76.50847625732422	BC01_var1	76.50847625732422	48.46666717529297	30	58	0	41	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch208_read53_strand.fast5	141133e9-38a8-4b15-a087-c18c6ceeeff7	c84e1b3b351694f5ea8585eb5e8d11e136f15159	208	68.8525	2.2265	1663	0.15125	1663	2.07525	1663	1060	10.672	-0.001	barcode01	70.30508422851562	BC01_var1	70.30508422851562	3.1666667461395264	78	64	11	53	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch209_read53_strand.fast5	20df8d3e-2192-4be0-8c7b-a4c6a81f0d07	c84e1b3b351694f5ea8585eb5e8d11e136f15159	209	57.791	1.1515	934	0.0	934	1.1515	934	466	8.294	-0.0014	barcode02	69.02564239501953	NB02_var2	9.55555534362793	69.02564239501953	121	25	108	37	NB	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch207_read99_strand.fast5	23287fa6-a258-47a6-8c75-704937d97668	c84e1b3b351694f5ea8585eb5e8d11e136f15159	207	64.682	3.18175	2601	0.0	2601	3.18175	2601	1523	7.361	-0.0016	unclassified	31.882352828979492	RAB09_var2	17.60784339904785	31.882352828979492	37	34	57	31	RAB	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch209_read87_strand.fast5	24c562f6-97e8-458d-94cd-a24e5ae6e18c	c84e1b3b351694f5ea8585eb5e8d11e136f15159	209	81.80725	3.63625	2958	0.0225	2958	3.61375	2958	1847	9.302	-0.0014	unclassified	34.844444274902344	NB11_var1	13.743589401245117	34.844444274902344	56	39	60	31	NB	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch209_read33_strand.fast5	2d06ec49-8118-497c-b2bb-a6c73f6cafb5	c84e1b3b351694f5ea8585eb5e8d11e136f15159	209	35.04925	2.629	1843	0.32125	1843	2.30775	1843	1079	10.704	-0.0013	barcode02	81.83333587646484	BC02_var2	81.83333587646484	22.67796516418457	20	61	1	55	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch20_read3_strand.fast5	338d094f-056d-4c49-a503-55c858ba8954	c84e1b3b351694f5ea8585eb5e8d11e136f15159	20	5.50475	4.0085	3098	0.08425	3098	3.92425	3098	1886	11.761	-0.0006	barcode01	82.19999694824219	BC01_var2	82.19999694824219	22.847457885742188	27	57	75	44	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch208_read40_strand.fast5	3c7d08dd-e059-470c-bb95-3d11b00ed198	c84e1b3b351694f5ea8585eb5e8d11e136f15159	208	55.72175	1.02	0	0.0	0	0.0	0	0	0.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch209_read19_strand.fast5	4158d797-2fad-4f6e-b0d9-0c3535926420	c84e1b3b351694f5ea8585eb5e8d11e136f15159	209	16.638	1.048	701	0.1785	701	0.8695	701	445	9.715	-0.0007	barcode01	76.15384674072266	NB01_var2	9.022222518920898	76.15384674072266	7	29	81	35	NB	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch208_read28_strand.fast5	440ea148-1ba5-463a-907c-e946a1d09929	c84e1b3b351694f5ea8585eb5e8d11e136f15159	208	41.7025	2.5265	1758	0.289	1758	2.2375	1758	999	12.704	-0.0004	barcode01	83.62712097167969	BC01_var1	83.62712097167969	28.5	24	55	0	47	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch209_read93_strand.fast5	4a37aa05-d3ae-4008-a2ba-66f57297b869	c84e1b3b351694f5ea8585eb5e8d11e136f15159	209	91.238	1.546	1176	0.0425	1176	1.5035	1176	620	9.884	-0.0014	barcode04	62.79999923706055	BC04_var2	62.79999923706055	48.47457504272461	28	51	12	57	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch208_read78_strand.fast5	4ab82d56-3449-4ba9-9855-3c48eb40e15d	c84e1b3b351694f5ea8585eb5e8d11e136f15159	208	85.84225	1.23775	680	0.37625	680	0.8615	680	221	10.948	-0.0017	barcode02	80.71186065673828	BC02_var2	2.3333332538604736	80.71186065673828	94	42	35	58	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch209_read31_strand.fast5	4f89750c-8c99-4eaf-8e10-80f8f116e8a3	c84e1b3b351694f5ea8585eb5e8d11e136f15159	209	32.635	1.14775	816	0.125	816	1.02275	816	443	10.977	-0.001	barcode05	66.6440658569336	BC05_var1	66.6440658569336	10.033333778381348	1	58	93	52	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch20_read47_strand.fast5	534c02ed-0110-4205-94e5-b97ccb45ad2d	c84e1b3b351694f5ea8585eb5e8d11e136f15159	20	60.7865	1.34625	939	0.153	939	1.19325	939	505	12.933	-0.0013	barcode03	96.50847625732422	BC03_var1	96.50847625732422	32.43333435058594	31	58	0	40	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch209_read37_strand.fast5	53c7f2c6-a41d-4454-bc13-d73a80f45126	c84e1b3b351694f5ea8585eb5e8d11e136f15159	209	41.38	3.07525	2426	0.0735	2426	3.00175	2426	1453	9.28	-0.0015	unclassified	47.79661178588867	BC01_var2	27.200000762939453	47.79661178588867	46	40	2	44	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch20_read36_strand.fast5	55a87c2d-aa3d-4ee8-a85f-0832bb998dbf	c84e1b3b351694f5ea8585eb5e8d11e136f15159	20	51.31475	1.72725	901	0.58575	901	1.1415	901	511	13.482	-0.0003	barcode03	74.9000015258789	BC03_var2	74.9000015258789	55.694915771484375	21	56	0	43	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch208_read32_strand.fast5	5d4bb7ab-5b87-4b37-b9c3-4ef190aa4352	c84e1b3b351694f5ea8585eb5e8d11e136f15159	208	47.30825	6.01225	4646	0.181	4646	5.83125	4646	2613	11.527	-0.0011	barcode04	67.0	BC04_var1	43.59321975708008	67.0	31	44	0	49	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch208_read24_strand.fast5	650082a7-8acd-41d1-a321-205eb24d94cc	c84e1b3b351694f5ea8585eb5e8d11e136f15159	208	39.27725	1.804	1401	0.0	1401	1.804	1401	645	11.71	-0.0019	barcode02	60.599998474121094	BC02_var1	45.423728942871094	60.599998474121094	36	60	0	46	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch208_read87_strand.fast5	68a35477-becc-41dc-8cdf-a8163aad55ff	c84e1b3b351694f5ea8585eb5e8d11e136f15159	208	90.4135	1.692	0	0.0	0	0.0	0	0	0.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch207_read92_strand.fast5	722c6f68-81ee-41a1-b4bb-cf00180e1375	c84e1b3b351694f5ea8585eb5e8d11e136f15159	207	59.22475	2.20175	1700	0.135	1700	2.06675	1700	1026	7.939	-0.0015	unclassified	40.30769348144531	NB09_var2	23.155555725097656	40.30769348144531	47	23	17	29	NB	var2
